"Time";"IMSI";"Event type";"Release reason";"MoC establishment time avg (s)";"MtC establishment time avg (s)";"RTP UL pkts lost";"RTP UL MOS CQ avg";"RTP DL MOS CQ avg";"Conv time (s)"
2023-11-05 15:37:21.712;"1763260843";"MoC setup";"(SIP);200;OK";2.2;0;;;;
2023-11-05 15:37:21.735;"1765876095";"MoC setup";"(SIP Reason)(Q.850);20;Subscriber absent";0;0;;;;
2023-11-05 15:37:21.754;"1797121871";"MtC release";"(SIP);200;OK";;;0;4;4;30.4
2023-11-05 15:37:21.754;"1797121871";"MtC setup";"(SIP);200;OK";0;0.5;;;;
2023-11-05 15:37:21.781;"1763299384";"MtC release";"(SIP);200;OK";;;1;4.1;4.2;52.3
2023-11-05 15:37:21.781;"1763299384";"MtC setup";"(SIP);200;OK";0;0.4;;;;
2023-11-05 15:37:21.874;"1763494019";"MoC setup";"(SIP);487;Request Terminated";4;0;;;;
2023-11-05 15:37:21.891;"1763112145";"MtC release";"(SIP);200;OK";;;0;4.2;4.2;92.9
2023-11-05 15:37:21.891;"1763112145";"MtC setup";"(SIP);200;OK";0;0.6;;;;
2023-11-05 15:37:21.894;"1765811845";"MoC setup";"(SIP);487;Request Terminated";2;0;;;;
2023-11-05 15:37:21.951;"1765881477";"MoC release";"(SIP);200;OK";;;0;4.1;4.1;66.8
2023-11-05 15:37:21.951;"1765881477";"MoC setup";"(SIP);200;OK";2.9;0;;;;
2023-11-05 15:37:21.990;"1765842843";"MtC release";"(SIP);200;OK";;;0;4;4;228.2
2023-11-05 15:37:21.990;"1765842843";"MtC setup";"(SIP);200;OK";0;0.4;;;;
2023-11-05 15:37:22.042;"1763288810";"MtC release";"(SIP);200;OK";;;15;3.9;4;503.4
2023-11-05 15:37:22.042;"1763288810";"MtC setup";"(SIP);200;OK";0;0.4;;;;
2023-11-05 15:37:22.099;"1797110169";"MoC release";"(SIP);200;OK";;;0;4.1;4.2;28.6
2023-11-05 15:37:22.099;"1797110169";"MoC setup";"(SIP);200;OK";1.6;0;;;;
2023-11-05 15:37:22.122;"1763195252";"MtC setup";"(SIP);487;Request Terminated";0;0.6;;;;
2023-11-05 15:37:22.142;"1765850607";"MtC setup";"(SIP);487;Request Terminated";0;0.5;;;;
2023-11-05 15:37:22.171;"1763248753";"MoC setup";"(SIP);487;Request Terminated";0.8;0;;;;
2023-11-05 15:37:22.179;"1797176963";"MtC release";"(SIP);200;OK";;;1;4.2;4.1;28.6
2023-11-05 15:37:22.179;"1797176963";"MtC setup";"(SIP);200;OK";0;0.7;;;;
2023-11-05 15:37:22.209;"1763017401";"MtC release";"(SIP);200;OK";;;2;3.9;4;22.9
2023-11-05 15:37:22.209;"1763017401";"MtC setup";"(SIP);200;OK";0;0.5;;;;
2023-11-05 15:37:22.294;"1797126896";"MoC release";"(SIP);200;OK";;;0;3.8;4;8.7
2023-11-05 15:37:22.294;"1797126896";"MoC setup";"(SIP);200;OK";2.4;0;;;;
2023-11-05 15:37:22.308;"1763183194";"MoC release";"(SIP);200;OK";;;6;3.9;4.1;41.9
2023-11-05 15:37:22.308;"1763183194";"MoC setup";"(SIP);200;OK";0.9;0;;;;
2023-11-05 15:37:22.364;"1763752407";"MtC release";"(SIP);200;OK";;;9;4;4.1;96.6
2023-11-05 15:37:22.364;"1763752407";"MtC setup";"(SIP);200;OK";0;0.4;;;;
2023-11-05 15:37:22.376;"1763570747";"MtC release";"(SIP);200;OK";;;0;4.2;4.2;30
2023-11-05 15:37:22.376;"1763570747";"MtC setup";"(SIP);200;OK";0;0.6;;;;
2023-11-05 15:37:22.393;"1763051320";"MtC setup";"(SIP);487;Request Terminated";0;0.7;;;;
2023-11-05 15:37:22.469;"1763775325";"MtC release";"(SIP);200;OK";;;0;3.7;4.1;9.1
2023-11-05 15:37:22.469;"1763775325";"MtC setup";"(SIP);200;OK";0;0.7;;;;
2023-11-05 15:37:22.567;"1765874033";"MoC release";"(SIP);200;OK";;;1;3.6;4.2;23.9
2023-11-05 15:37:22.567;"1765874033";"MoC setup";"(SIP);200;OK";2.1;0;;;;
2023-11-05 15:37:22.577;"1797170694";"MoC release";"(SIP);200;OK";;;1;3.8;4;159.4
2023-11-05 15:37:22.577;"1797170694";"MoC setup";"(SIP);200;OK";4;0;;;;
2023-11-05 15:37:22.642;"1765822824";"MoC release";"(SIP/SRVCC_HO)PS to CS handover successful";;;14;3.9;4.2;41.9
2023-11-05 15:37:22.642;"1765822824";"MoC setup";"(SIP);200;OK";2.4;0;;;;
2023-11-05 15:37:22.707;"1797151333";"MtC setup";"(SIP);487;Request Terminated";0;0.1;;;;
2023-11-05 15:37:22.725;"1797174610";"MoC setup";"(SIP);487;Request Terminated";4.4;0;;;;
2023-11-05 15:37:22.729;"1797171322";"MoC release";"(SIP);200;OK";;;0;4.1;4.1;74.4
2023-11-05 15:37:22.729;"1797171322";"MoC setup";"(SIP);200;OK";3.1;0;;;;
2023-11-05 15:37:22.896;"1765836685";"MoC release";"(SIP);200;OK";;;0;3.9;4.1;23.7
2023-11-05 15:37:22.896;"1765836685";"MoC setup";"(SIP);200;OK";2.6;0;;;;
2023-11-05 15:37:22.942;"1763725612";"MoC setup";"(SIP);487;Request Terminated";1.7;0;;;;
2023-11-05 15:37:22.977;"1797199541";"MoC setup";"(SIP);487;Request Terminated";2.2;0;;;;
2023-11-05 15:37:22.984;"1763754425";"MoC setup";"(SIP);487;Request Terminated";3.3;0;;;;
2023-11-05 15:37:23.006;"1761459076";"MoC setup";"(SIP);487;Request Terminated";1.4;0;;;;
2023-11-05 15:37:23.033;"1763166532";"MtC release";"(SIP);200;OK";;;1;4.1;4.1;247.3
2023-11-05 15:37:23.033;"1763166532";"MtC setup";"(SIP);200;OK";0;0.4;;;;
2023-11-05 15:37:23.047;"1763250611";"MoC release";"(SIP);200;OK";;;0;4.2;4.1;9.5
2023-11-05 15:37:23.047;"1763250611";"MoC setup";"(SIP);200;OK";3.1;0;;;;
2023-11-05 15:37:23.058;"1763490421";"MoC setup";"(SIP Reason)(Q.850);20;Subscriber absent";0;0;;;;
2023-11-05 15:37:23.098;"1763195000";"MtC release";"(SIP);200;OK";;;0;4.1;4.2;9.5
2023-11-05 15:37:23.098;"1763195000";"MtC setup";"(SIP);200;OK";0;0.5;;;;
2023-11-05 15:37:23.209;"1763727862";"MtC setup";"(SIP);487;Request Terminated";0;0.3;;;;
2023-11-05 15:37:23.217;"1763919717";"MoC release";"(SIP);200;OK";;;1;4;4.1;110
2023-11-05 15:37:23.217;"1763919717";"MoC setup";"(SIP);200;OK";1.9;0;;;;
2023-11-05 15:37:23.255;"1763714685";"MtC release";"(SIP);200;OK";;;0;4.1;4;110
2023-11-05 15:37:23.255;"1763714685";"MtC setup";"(SIP);200;OK";0;0.6;;;;
2023-11-05 15:37:23.268;"1763498412";"MtC release";"(SIP);200;OK";;;0;3.9;4;11.8
2023-11-05 15:37:23.268;"1763498412";"MtC setup";"(SIP);200;OK";0;0.3;;;;
2023-11-05 15:37:23.337;"1763530491";"MoC setup";"(SIP);487;Request Terminated";2.9;0;;;;
2023-11-05 15:37:23.362;"1763915903";"MtC release";"(SIP);200;OK";;;2;4.1;4;126.4
2023-11-05 15:37:23.362;"1763915903";"MtC setup";"(SIP);200;OK";0;0.5;;;;
2023-11-05 15:37:23.516;"1765836852";"MoC release";"(SIP);200;OK";;;3;4;4.1;126.5
2023-11-05 15:37:23.516;"1765836852";"MoC setup";"(SIP);200;OK";0.8;0;;;;
2023-11-05 15:37:23.598;"1763188259";"MtC release";"(SIP);200;OK";;;64;2.4;4.1;43.2
2023-11-05 15:37:23.598;"1763188259";"MtC setup";"(SIP);200;OK";0;1.4;;;;
2023-11-05 15:37:23.632;"1763051598";"MoC release";"(SIP);200;OK";;;33;3.8;4.1;68.6
2023-11-05 15:37:23.632;"1763051598";"MoC setup";"(SIP);200;OK";1;0;;;;
2023-11-05 15:37:23.669;"1763238155";"MtC release";"(SIP);200;OK";;;0;4;3.9;73.6
2023-11-05 15:37:23.669;"1763238155";"MtC setup";"(SIP);200;OK";0;0.7;;;;
2023-11-05 15:37:23.703;"1763597854";"MoC release";"(SIP);200;OK";;;1;4.1;4.2;142.6
2023-11-05 15:37:23.703;"1763597854";"MoC setup";"(SIP);200;OK";1;0;;;;
2023-11-05 15:37:23.795;"1767372398";"MtC setup";"(SIP);487;Request Terminated";0;0.3;;;;
2023-11-05 15:37:23.939;"1797177840";"MtC release";"(SIP);200;OK";;;2;3.9;4;46.7
2023-11-05 15:37:23.939;"1797177840";"MtC setup";"(SIP);200;OK";0;1.4;;;;
2023-11-05 15:37:23.955;"1797115320";"MtC release";"(SIP);200;OK";;;0;4.2;4.2;22
2023-11-05 15:37:23.955;"1797115320";"MtC setup";"(SIP);200;OK";0;0.6;;;;
2023-11-05 15:37:23.960;"1763144071";"MoC release";"(SIP);200;OK";;;0;4.2;4.2;15.3
2023-11-05 15:37:23.960;"1763144071";"MoC setup";"(SIP);200;OK";1.2;0;;;;
2023-11-05 15:37:24.067;"1763726896";"MoC release";"(SIP);200;OK";;;8;4;4.1;1937.2
2023-11-05 15:37:24.067;"1763726896";"MoC setup";"(SIP);200;OK";1.4;0;;;;
2023-11-05 15:37:24.115;"1763169852";"MtC release";"(SIP);200;OK";;;0;4;4;27.4
2023-11-05 15:37:24.115;"1763169852";"MtC setup";"(SIP);200;OK";0;0.3;;;;
2023-11-05 15:37:24.154;"1763061851";"MoC release";"(SIP);200;OK";;;13;4.1;3.9;541.1
2023-11-05 15:37:24.154;"1763061851";"MoC setup";"(SIP);200;OK";1.3;0;;;;
2023-11-05 15:37:24.203;"1763287602";"MoC release";"(SIP);200;OK";;;0;4.2;4.2;13.6
2023-11-05 15:37:24.203;"1763287602";"MoC setup";"(SIP);200;OK";2.5;0;;;;
2023-11-05 15:37:24.346;"1797103454";"MoC release";"(SIP);200;OK";;;1;4;4.2;331.9
2023-11-05 15:37:24.346;"1797103454";"MoC setup";"(SIP);200;OK";2.3;0;;;;
2023-11-05 15:37:24.380;"1763233856";"MtC release";"(SIP);200;OK";;;0;4.2;4.2;6.7
2023-11-05 15:37:24.380;"1763233856";"MtC setup";"(SIP);200;OK";0;0.5;;;;
2023-11-05 15:37:24.401;"1763590629";"MoC setup";"(SIP);487;Request Terminated";0;0;;;;
2023-11-05 15:37:24.414;"1763026619";"MtC release";"(SIP);200;OK";;;232;4;4.1;541.1
2023-11-05 15:37:24.414;"1763026619";"MtC setup";"(SIP);200;OK";0;0.8;;;;
2023-11-05 15:37:24.426;"1763109421";"MtC release";"(SIP);200;OK";;;0;4;4;15
2023-11-05 15:37:24.426;"1763109421";"MtC setup";"(SIP);200;OK";0;0.8;;;;
2023-11-05 15:37:24.448;"1763202500";"MtC release";"(SIP);200;OK";;;0;3.6;4;11.4
2023-11-05 15:37:24.448;"1763202500";"MtC setup";"(SIP);200;OK";0;0.4;;;;
2023-11-05 15:37:24.452;"1763719102";"MtC release";"(SIP);200;OK";;;0;4.1;4.2;13.8
2023-11-05 15:37:24.452;"1763719102";"MtC setup";"(SIP);200;OK";0;1;;;;
2023-11-05 15:37:24.466;"1763120556";"MtC release";"(SIP);200;OK";;;3;4.1;4.1;74.3
2023-11-05 15:37:24.466;"1763120556";"MtC setup";"(SIP);200;OK";0;0.3;;;;
2023-11-05 15:37:24.469;"1763953784";"MtC release";"(SIP);200;OK";;;1;4.1;4.2;316.2
2023-11-05 15:37:24.469;"1763953784";"MtC setup";"(SIP);200;OK";0;0.4;;;;
2023-11-05 15:37:24.499;"1761459525";"MtC release";"(SIP);200;OK";;;0;4.2;4.2;14.2
2023-11-05 15:37:24.499;"1761459525";"MtC setup";"(SIP);200;OK";0;0.7;;;;
2023-11-05 15:37:24.554;"1763574942";"MoC release";"(SIP);200;OK";;;0;4.1;4.2;26
2023-11-05 15:37:24.554;"1763574942";"MoC setup";"(SIP);200;OK";3.1;0;;;;
2023-11-05 15:37:24.557;"1763140768";"MtC release";"(SIP);200;OK";;;50;3.6;4.2;1663.4
2023-11-05 15:37:24.557;"1763140768";"MtC setup";"(SIP);200;OK";0;0.4;;;;
2023-11-05 15:37:24.562;"1761459526";"MoC release";"(SIP);200;OK";;;1;4.2;4.2;14.2
2023-11-05 15:37:24.562;"1761459526";"MoC setup";"(SIP);200;OK";2.9;0;;;;
2023-11-05 15:37:24.669;"1763175462";"MoC release";"(SIP);200;OK";;;0;4.2;4.2;34.7
2023-11-05 15:37:24.669;"1763175462";"MoC setup";"(SIP);200;OK";2.6;0;;;;
2023-11-05 15:37:24.688;"1765888332";"MoC release";"(SIP);200;OK";;;1;4.1;4.2;581
2023-11-05 15:37:24.688;"1765888332";"MoC setup";"(SIP);200;OK";2.5;0;;;;
2023-11-05 15:37:24.753;"1797114505";"MoC release";"(SIP);200;OK";;;0;4.2;4.2;17.2
2023-11-05 15:37:24.753;"1797114505";"MoC setup";"(SIP);200;OK";3;0;;;;
2023-11-05 15:37:24.764;"1765884711";"MoC setup";"(SIP);487;Request Terminated";5.3;0;;;;
2023-11-05 15:37:24.781;"1763128677";"MoC release";"(SIP);200;OK";;;0;4.2;4.2;13
2023-11-05 15:37:24.781;"1763128677";"MoC setup";"(SIP);200;OK";1.6;0;;;;
2023-11-05 15:37:24.784;"1765879248";"MtC release";"(SIP);200;OK";;;0;4.2;4.2;17.2
2023-11-05 15:37:24.784;"1765879248";"MtC setup";"(SIP);200;OK";0;0.8;;;;
2023-11-05 15:37:24.853;"1765894086";"MtC release";"(SIP);200;OK";;;0;4;4;7.5
2023-11-05 15:37:24.853;"1765894086";"MtC setup";"(SIP);200;OK";0;0.4;;;;
2023-11-05 15:37:24.865;"1763095317";"MtC release";"(SIP);200;OK";;;0;4.2;4.2;13
2023-11-05 15:37:24.865;"1763095317";"MtC setup";"(SIP);200;OK";0;0.6;;;;
2023-11-05 15:37:24.909;"1763718734";"MtC release";"(SIP);200;OK";;;0;4.1;4.2;136.8
2023-11-05 15:37:24.909;"1763718734";"MtC setup";"(SIP);200;OK";0;0.8;;;;
2023-11-05 15:37:24.918;"1763241089";"MoC release";"(SIP);200;OK";;;0;4.1;4.2;13.3
2023-11-05 15:37:24.918;"1763241089";"MoC setup";"(SIP);200;OK";1.3;0;;;;
2023-11-05 15:37:24.937;"1763961864";"MoC setup";"(SIP);486;Busy Here";0;0;;;;
2023-11-05 15:37:25.056;"1763864097";"MoC setup";"(SIP);487;Request Terminated";0;0;;;;
2023-11-05 15:37:25.144;"1797103925";"MoC setup";"(SIP);487;Request Terminated";2.7;0;;;;
2023-11-05 15:37:25.175;"1763583258";"MtC release";"(SIP);200;OK";;;0;4;4;4.8
2023-11-05 15:37:25.175;"1763583258";"MtC setup";"(SIP);200;OK";0;0.4;;;;
2023-11-05 15:37:25.213;"1763288357";"MtC release";"(SIP);200;OK";;;0;4;4.2;65.3
2023-11-05 15:37:25.213;"1763288357";"MtC setup";"(SIP);200;OK";0;0.3;;;;
2023-11-05 15:37:25.224;"1797110803";"MtC setup";"(SIP);487;Request Terminated";0;1.1;;;;
2023-11-05 15:37:25.329;"1763726468";"MoC release";"(SIP);200;OK";;;1;3.7;4.2;65.2
2023-11-05 15:37:25.329;"1763726468";"MoC setup";"(SIP);200;OK";20.2;0;;;;
2023-11-05 15:37:25.331;"1763037256";"MoC release";"(SIP);200;OK";;;1;4;4;466.8
2023-11-05 15:37:25.331;"1763037256";"MoC setup";"(SIP);200;OK";2.4;0;;;;
2023-11-05 15:37:25.402;"1763464180";"MoC release";"(SIP);200;OK";;;3;3.9;4;1296
2023-11-05 15:37:25.402;"1763464180";"MoC setup";"(SIP);200;OK";1.9;0;;;;
2023-11-05 15:37:25.407;"1763718531";"MoC release";"(SIP);200;OK";;;1;4;4.1;145.7
2023-11-05 15:37:25.407;"1763718531";"MoC setup";"(SIP);200;OK";1.8;0;;;;
2023-11-05 15:37:25.467;"1763905438";"MtC release";"(SIP);200;OK";;;2;4.1;4.1;145.7
2023-11-05 15:37:25.467;"1763905438";"MtC setup";"(SIP);200;OK";0;0.6;;;;
2023-11-05 15:37:25.509;"1761456186";"MtC release";"(SIP);200;OK";;;2;4.1;4.1;218.9
2023-11-05 15:37:25.509;"1761456186";"MtC setup";"(SIP);200;OK";0;0.4;;;;
2023-11-05 15:37:25.522;"1763149090";"MtC release";"(SIP);200;OK";;;0;4.1;4.2;15.7
2023-11-05 15:37:25.522;"1763149090";"MtC setup";"(SIP);200;OK";0;1.1;;;;
2023-11-05 15:37:25.532;"1763285233";"MoC release";"(SIP);200;OK";;;6;3.7;4.1;347.4
2023-11-05 15:37:25.532;"1763595459";"MoC release";"(SIP);200;OK";;;2;4;4.2;150.8
2023-11-05 15:37:25.532;"1763285233";"MoC setup";"(SIP);200;OK";1.4;0;;;;
2023-11-05 15:37:25.532;"1763595459";"MoC setup";"(SIP);200;OK";2.1;0;;;;
2023-11-05 15:37:25.599;"1763436898";"MoC release";"(SIP);200;OK";;;0;3.9;4;201.9
2023-11-05 15:37:25.599;"1763436898";"MoC setup";"(SIP);200;OK";4;0;;;;
2023-11-05 15:37:25.622;"1761453894";"MtC setup";"(SIP Reason)(Q.850);19;No answer from user (user alerted)";0;0.7;;;;
2023-11-05 15:37:25.641;"1765823146";"MoC setup";"(SIP);487;Request Terminated";1.5;0;;;;
2023-11-05 15:37:25.661;"1765816650";"MtC release";"(SIP);200;OK";;;2;4.1;4.1;331.5
2023-11-05 15:37:25.661;"1765816650";"MtC setup";"(SIP);200;OK";0;0.8;;;;
2023-11-05 15:37:25.727;"1763402524";"MoC release";"(SIP);200;OK";;;11;3.7;4;1091.7
2023-11-05 15:37:25.727;"1763402524";"MoC setup";"(SIP);200;OK";3.7;0;;;;
2023-11-05 15:37:25.744;"1763177782";"MtC setup";"(SIP);487;Request Terminated";0;0.6;;;;
2023-11-05 15:37:25.780;"1797170580";"MtC release";"(SIP);200;OK";;;0;3.7;0;10.6
2023-11-05 15:37:25.780;"1797170580";"MtC setup";"(SIP);200;OK";0;0.3;;;;
2023-11-05 15:37:25.843;"1763508933";"MtC setup";"(SIP);486;Busy Here";0;0;;;;
2023-11-05 15:37:25.886;"1765828268";"MoC release";"(SIP);200;OK";;;0;4.2;4.1;16
2023-11-05 15:37:25.886;"1765828268";"MoC setup";"(SIP);200;OK";1.4;0;;;;
2023-11-05 15:37:25.889;"1763203156";"MoC release";"(SIP);200;OK";;;17;4;4.2;66.3
2023-11-05 15:37:25.889;"1763203156";"MoC setup";"(SIP);200;OK";2.6;0;;;;
2023-11-05 15:37:25.903;"1763535326";"MtC release";"(SIP);200;OK";;;0;0;0;0.08
2023-11-05 15:37:25.903;"1763535326";"MtC setup";"(SIP);200;OK";0;0.2;;;;
2023-11-05 15:37:25.941;"1763749295";"MtC release";"(SIP);200;OK";;;0;4;4;20.3
2023-11-05 15:37:25.941;"1763749295";"MtC setup";"(SIP);200;OK";0;0.7;;;;
2023-11-05 15:37:25.970;"1763280154";"MoC setup";"(SIP);486;Busy Here";0;0;;;;
2023-11-05 15:37:26.012;"1763419845";"MoC release";"(SIP);200;OK";;;0;4;3.9;157.9
2023-11-05 15:37:26.012;"1763419845";"MoC setup";"(SIP);200;OK";3.4;0;;;;
2023-11-05 15:37:26.029;"1763299945";"MoC setup";"(SIP);487;Request Terminated";1;0;;;;
2023-11-05 15:37:26.037;"1768254563";"MtC release";"(SIP);200;OK";;;30;4.1;3.8;1459.8
2023-11-05 15:37:26.037;"1768254563";"MtC setup";"(SIP);200;OK";0;0.6;;;;
2023-11-05 15:37:26.044;"1763289812";"MoC release";"(SIP);200;OK";;;1;4.1;4.2;15.1
2023-11-05 15:37:26.044;"1763289812";"MoC setup";"(SIP);200;OK";2.1;0;;;;
2023-11-05 15:37:26.055;"1797174744";"MtC release";"(SIP);200;OK";;;0;4.2;4.2;26.7
2023-11-05 15:37:26.055;"1797174744";"MtC setup";"(SIP);200;OK";0;0.2;;;;
2023-11-05 15:37:26.213;"1763470797";"MtC setup";"(SIP);487;Request Terminated";0;0.6;;;;
2023-11-05 15:37:26.251;"1797158517";"MtC setup";"(SIP Reason)(Q.850);47;Resource unavailable, unspecified";0;0;;;;
2023-11-05 15:37:26.349;"1763130155";"MoC release";"(SIP);200;OK";;;32;3.8;4.1;1460
2023-11-05 15:37:26.349;"1763130155";"MoC setup";"(SIP);200;OK";2.1;0;;;;
2023-11-05 15:37:26.397;"1763578237";"MtC release";"(SIP);200;OK";;;0;4;4;94.2
2023-11-05 15:37:26.397;"1763578237";"MtC setup";"(SIP);200;OK";0;0.5;;;;
2023-11-05 15:37:26.424;"1797136492";"MtC setup";"(SIP);487;Request Terminated";0;0.6;;;;
2023-11-05 15:37:26.440;"1761454493";"MtC release";"(SIP);200;OK";;;0;4.2;4.2;20.1
2023-11-05 15:37:26.440;"1761454493";"MtC setup";"(SIP);200;OK";0;0.7;;;;
2023-11-05 15:37:26.461;"1763217380";"MoC release";"(SIP);200;OK";;;2;3.7;4;117.3
2023-11-05 15:37:26.461;"1763217380";"MoC setup";"(SIP);200;OK";3.9;0;;;;
2023-11-05 15:37:26.469;"1765817150";"MoC release";"(SIP);200;OK";;;0;3.9;4;20.7
2023-11-05 15:37:26.469;"1765817150";"MoC setup";"(SIP);200;OK";3;0;;;;
2023-11-05 15:37:26.476;"1763522612";"MoC setup";"(SIP);487;Request Terminated";1.2;0;;;;
2023-11-05 15:37:26.535;"1761454495";"MoC release";"(SIP);200;OK";;;0;4.2;4.2;20.1
2023-11-05 15:37:26.535;"1761454495";"MoC setup";"(SIP);200;OK";1.2;0;;;;
2023-11-05 15:37:26.559;"1763514005";"MoC setup";"(SIP);487;Request Terminated";1.2;0;;;;
2023-11-05 15:37:26.585;"1797167247";"MtC release";"(SIP);200;OK";;;2;4.1;4.1;48
2023-11-05 15:37:26.585;"1766538812";"MoC setup";"(SIP);487;Request Terminated";0;0;;;;
2023-11-05 15:37:26.585;"1797167247";"MtC setup";"(SIP);200;OK";0;0.4;;;;
2023-11-05 15:37:26.615;"1763142695";"MtC setup";"(SIP);487;Request Terminated";0;0.5;;;;
2023-11-05 15:37:26.646;"1763019963";"MoC release";"(SIP);200;OK";;;1;4.1;4.1;48.1
2023-11-05 15:37:26.646;"1763019963";"MoC setup";"(SIP);200;OK";0.9;0;;;;
2023-11-05 15:37:26.778;"1765894488";"MoC release";"(SIP);200;OK";;;0;3.7;4.2;0.3
2023-11-05 15:37:26.778;"1765894488";"MoC setup";"(SIP);200;OK";0.9;0;;;;
2023-11-05 15:37:26.795;"1797126458";"MoC setup";"(SIP);500;Server Internal Error";6.9;0;;;;
2023-11-05 15:37:26.824;"1763419845";"MtC release";"(SIP);200;OK";;;0;0;3.8;0.3
2023-11-05 15:37:26.824;"1763419845";"MtC setup";"(SIP);200;OK";0;0.5;;;;
2023-11-05 15:37:26.914;"1763186918";"MtC release";"(SIP);200;OK";;;2;4.2;4.2;15.7
2023-11-05 15:37:26.914;"1763186918";"MtC setup";"(SIP);200;OK";0;0.5;;;;
2023-11-05 15:37:26.918;"1765811952";"MoC release";"(SIP);200;OK";;;0;4;4;22.3
2023-11-05 15:37:26.918;"1765811952";"MoC setup";"(SIP);200;OK";2.2;0;;;;
2023-11-05 15:37:26.924;"1763954831";"MoC release";"(SIP);200;OK";;;0;4.2;4.2;21.9
2023-11-05 15:37:26.924;"1763954831";"MoC setup";"(SIP);200;OK";1.2;0;;;;
2023-11-05 15:37:26.972;"1765897012";"MoC release";"(SIP);200;OK";;;2;4.1;4.2;199.8
2023-11-05 15:37:26.972;"1765897012";"MoC setup";"(SIP);200;OK";2.2;0;;;;
2023-11-05 15:37:26.979;"1763528619";"MoC setup";"(SIP Reason)(Q.850);19;No answer from user (user alerted)";2.1;0;;;;
2023-11-05 15:37:27.011;"1765814111";"MtC setup";"(SIP);487;Request Terminated";0;0.8;;;;
2023-11-05 15:37:27.084;"1763474642";"MoC release";"(SIP);200;OK";;;2;4.1;4.2;40.8
2023-11-05 15:37:27.084;"1763474642";"MoC setup";"(SIP);200;OK";2.2;0;;;;
2023-11-05 15:37:27.141;"1765838426";"MtC release";"(SIP);200;OK";;;0;4.2;4.1;40.8
2023-11-05 15:37:27.141;"1765838426";"MtC setup";"(SIP);200;OK";0;0.8;;;;
2023-11-05 15:37:27.156;"1797169473";"MtC setup";"(SIP);487;Request Terminated";0;0.3;;;;
2023-11-05 15:37:27.161;"1797168581";"MoC setup";"(SIP);486;Busy Here";0;0;;;;
2023-11-05 15:37:27.176;"1763528992";"MoC setup";"(SIP);487;Request Terminated";1.2;0;;;;
2023-11-05 15:37:27.218;"1763766933";"MoC setup";"(SIP);487;Request Terminated";6.6;0;;;;
2023-11-05 15:37:27.254;"1797182532";"MtC setup";"(SIP);487;Request Terminated";0;0.6;;;;
2023-11-05 15:37:27.324;"1765825112";"MtC release";"(SIP);200;OK";;;0;3.6;4.2;52.9
2023-11-05 15:37:27.324;"1765825112";"MtC setup";"(SIP);200;OK";0;0.6;;;;
2023-11-05 15:37:27.368;"1763528989";"MtC setup";"(SIP);487;Request Terminated";0;0.5;;;;
2023-11-05 15:37:27.372;"1763299689";"MoC setup";"(SIP);487;Request Terminated";2.3;0;;;;
2023-11-05 15:37:27.374;"1763714483";"MtC setup";"(SIP);487;Request Terminated";0;0.7;;;;
2023-11-05 15:37:27.388;"1763252198";"MtC release";"(SIP);200;OK";;;0;3.9;4;22.9
2023-11-05 15:37:27.388;"1765816393";"MtC release";"(SIP);200;OK";;;0;4.1;4.2;56.4
2023-11-05 15:37:27.388;"1765819542";"MtC release";"(SIP);200;OK";;;1;4.1;4.2;69.7
2023-11-05 15:37:27.388;"1763252198";"MtC setup";"(SIP);200;OK";0;0.5;;;;
2023-11-05 15:37:27.388;"1765816393";"MtC setup";"(SIP);200;OK";0;0.7;;;;
2023-11-05 15:37:27.388;"1765819542";"MtC setup";"(SIP);200;OK";0;0.4;;;;
2023-11-05 15:37:27.398;"1763431264";"MoC setup";"(SIP);487;Request Terminated";1.3;0;;;;
2023-11-05 15:37:27.420;"1763742482";"MoC release";"(SIP);200;OK";;;0;4;4;9.9
2023-11-05 15:37:27.420;"1763742482";"MoC setup";"(SIP);200;OK";1.8;0;;;;
2023-11-05 15:37:27.427;"1763268684";"MoC setup";"(SIP);486;Busy Here";0;0;;;;
2023-11-05 15:37:27.467;"1797154975";"MtC release";"(SIP);200;OK";;;2;4.1;4;18.8
2023-11-05 15:37:27.467;"1797154975";"MtC setup";"(SIP);200;OK";0;0.6;;;;
2023-11-05 15:37:27.480;"1761453706";"MtC release";"(SIP);200;OK";;;0;4;4;9.7
2023-11-05 15:37:27.480;"1761453706";"MtC setup";"(SIP);200;OK";0;0.5;;;;
2023-11-05 15:37:27.526;"1763277709";"MoC release";"(SIP);200;OK";;;2;3.9;4.1;24.7
2023-11-05 15:37:27.526;"1763277709";"MoC setup";"(SIP);200;OK";1.4;0;;;;
2023-11-05 15:37:27.528;"1765871993";"MtC release";"(SIP);200;OK";;;0;3.9;3.7;114
2023-11-05 15:37:27.528;"1765871993";"MtC setup";"(SIP);200;OK";0;0.4;;;;
2023-11-05 15:37:27.546;"1797171993";"MoC release";"(SIP);200;OK";;;0;4;4.1;18.8
2023-11-05 15:37:27.546;"1797171993";"MoC setup";"(SIP);200;OK";1.9;0;;;;
2023-11-05 15:37:27.623;"1763794332";"MtC release";"(SIP);200;OK";;;2;4.2;4.2;108.5
2023-11-05 15:37:27.623;"1763794332";"MtC setup";"(SIP);200;OK";0;0.8;;;;
2023-11-05 15:37:27.640;"1763574837";"MtC release";"(SIP);200;OK";;;0;4.2;4.1;27.4
2023-11-05 15:37:27.640;"1763574837";"MtC setup";"(SIP);200;OK";0;0.4;;;;
